tweet,label,processed
"mcd ini adalah mcd yang terame sepanjang pengetahuan saya . yang membuat nya ramai adalah lokasi nya yang strategis karena dekat dengan jalan raya utama , dekat dengan ptn dan pts , dekat dengan tempat kos mas . 24 jam ramai selalu .",positive,"['mcd', 'mcd', 'terame', 'pengetahuan', 'ramai', 'lokasi', 'strategis', 'jalan', 'raya', 'utama', 'ptn', 'pts', 'kos', 'mas', 'jam', 'ramai']"
jangan pakai bahasa jawa anjing tidak mengerti saya .,negative,"['jangan-jangan', 'pakai', 'bahasa', 'jawa', 'anjing', 'tidak', 'mengerti']"
pasangan petahana pilkada garut unggul sementara,neutral,"['pasangan', 'petahana', 'pilkada', 'garut', 'unggul']"
"mental apa ini pak jokowi , bagaimana ini pak , mental anak bangsa yang menyimpang ini , pak tembak saja pak . titisan dajjal ini . yang saya tahu juga bapak nya preman pasar . orang tidak punya agama dan moral ini pak calon perusak bangsa .",negative,"['mental', 'apa-apa', 'jokowi', 'mental', 'anak-anak', 'bangsa', 'menyimpang', 'tembak', 'titisan', 'dajjal', 'preman', 'pasar', 'orang-orang', 'tidak', 'agama', 'moral', 'calon', 'perusak', 'bangsa']"
saya sudah punya kode akses dan pin,neutral,"['kode', 'akses', 'pin']"
"tempat nya tidak begitu besar , tapi cukup nyaman . menu di sini macam-macam bakso dan mi . saya memesan mi yamin asin dengan bakso pedas ditambah satu mangkok ceker . sedangkan suami memesan mi yamin hijau dengan bakso . secara keseluruhan baik rasa mie nya enak , gurih nya terasa . bakso di sini khas dengan macam-macam isi di dalam nya , bakso pedas berukuran besar dengan irisan cabe rawit di dalam nya .",positive,"['tidak', 'besar-besar', 'nyaman', 'menu', 'macammacam', 'bakso', 'mi', 'memesan', 'mi', 'yamin', 'asin', 'bakso', 'pedas', 'ditambah', 'mangkok', 'ceker', 'suami', 'memesan', 'mi', 'yamin', 'hijau', 'bakso', 'mie', 'enak', 'gurih', 'bakso', 'khas', 'macammacam', 'isi', 'bakso', 'pedas', 'berukuran', 'besar-besar', 'irisan', 'cabe', 'rawit']"
"salah satu kunci tidak bisa menutup baik , kunci yang tengah , tidak sesuai dengan yang dijanjikan",negative,"['salah', 'kunci', 'tidak', 'menutup', 'kunci', 'tidak', 'sesuai', 'dijanjikan']"
"harga cukup premium , tapi enak boleh coba puding mangga nya segar karena ada irisan mangga nya , cocok untuk makanan penutup sore",positive,"['harga', 'premium', 'enak', 'coba', 'puding', 'mangga', 'segar', 'irisan', 'mangga', 'cocok', 'makanan', 'penutup', 'sore']"
on the spot sedang tayang di trans7,neutral,"['on', 'the', 'spot', 'tayang', 'trans']"
"keren , ditantang menteri susi , sandiaga gelar festival danau sunter",neutral,"['keren-keren', 'ditantang', 'menteri', 'susi', 'sandiaga', 'gelar', 'festival', 'danau', 'sunter']"
"xiaomi , samsung , tergantung sih kamu mau tipe apa dan sesuai biaya yang kamu punya , tanya-tanya aja ke tempat yang jual hp nya",neutral,"['xiaomi', 'samsung', 'tergantung', 'tipe', 'apa-apa', 'sesuai', 'biaya', 'tanyatanya', 'jual', 'hp']"
demokrat sodorkan subri dampingi habib hadi di pilkada .,neutral,"['demokrat', 'sodorkan', 'subri', 'dampingi', 'habib', 'hadi', 'pilkada']"
sangat kecewa dengan ! baru saja cuci mobil di sini selama hampir 2 jam tapi dalem mobil masih sangat kotor .,negative,"['kecewa', 'cuci', 'mobil', 'jam', 'dalem', 'mobil', 'kotor']"
lumayanlah untuk sekadar minum kopi . untuk makanan tidak terlalu banyak pilihan . harga standar . tempat nya kecil tapi nyaman dan serasa pribadi .,positive,"['lumayanlah', 'minum', 'kopi', 'makanan', 'tidak', 'pilihan', 'harga', 'standar', 'kecil-kecil', 'nyaman', 'serasa', 'pribadi']"
daftar obat sakit tenggorokan yang diresepkan dan dijual bebas,neutral,"['daftar', 'obat', 'sakit', 'tenggorokan', 'diresepkan', 'dijual', 'bebas']"
"roti bakar tunggal beda dengan roti bakar biasa . roti nya tebal , dengan olesan butter , dan pilihan rasa yang banyak kopi , keju , strawberi , kacang , dan lain-lain . isian dalam nya cukup banyak , tetapi tidak membuat rasa roti bakar nya tertutup . roti bakar tunggal mempunyai beberapa outlet selain outlet utama nya di jalan . jend . sudirman .",positive,"['roti', 'bakar', 'tunggal', 'beda', 'roti', 'bakar', 'roti', 'tebal', 'olesan', 'butter', 'pilihan', 'kopi', 'keju', 'strawberi', 'kacang', 'lainlain', 'isian', 'tidak', 'roti', 'bakar', 'tertutup', 'roti', 'bakar', 'tunggal', 'outlet', 'outlet', 'utama', 'jalan', 'jend', 'sudirman']"
"penyajian cukup cepat , pelayanan baik dan pasti nya masakan enak , untuk harga relatif . sesuai dengan rasa masakkan nya .",positive,"['penyajian', 'cepat', 'pelayanan', 'masakan', 'enak', 'harga', 'relatif', 'sesuai', 'masakkan']"
"jokowo tidak pernah gagal dalam menurunkan harga bbm , sungguh prestasi yang membanggakan",positive,"['jokowo', 'tidak', 'gagal', 'menurunkan', 'harga', 'bbm', 'sungguh', 'prestasi', 'membanggakan']"
"tengok setya novanto di rutan kpk , deisti tumpangi mobil rheza",neutral,"['tengok', 'setya', 'novanto', 'rutan', 'kpk', 'deisti', 'tumpangi', 'mobil', 'rheza']"
"aku merasa sangat jenuh dengan kepemimpinan jokowi . jokowi tidak hanya pintar memainkan rakyat , dia juga hanya menganggap negara kita sebagai penghasil uang untuk nya dan keluarga nya .",negative,"['jenuh', 'kepemimpinan', 'jokowi', 'jokowi', 'tidak', 'pintar', 'memainkan', 'rakyat', 'menganggap', 'negara', 'penghasil', 'uang', 'keluarga']"
saya percaya fpi .,positive,"['percaya', 'fpi']"
"pilkada sampang , gerindra yakin gandeng pkb",neutral,"['pilkada', 'sampang', 'gerindra', 'gandeng', 'pkb']"
"saya sebal dengan bni , mau reset password ibanking tapi kode akses malah dikirim ke nomor lama akhiran 2008 .",negative,"['sebal', 'bni', 'reset', 'password', 'ibanking', 'kode', 'akses', 'dikirim', 'nomor', 'akhiran']"
tidak mencuri,positive,"['tidak', 'mencuri']"
penakut akan melatih diri nya untuk ikhlas dalam kelemahan,negative,"['penakut', 'melatih', 'ikhlas', 'kelemahan']"
"pilihan makan dan minuman banyak untuk dipilih . dan tempat nya besar , dibagi menjadi beberapa bagian dan konsep . untuk harga cukup pas buat di kantong .",positive,"['pilihan', 'makan', 'minuman', 'dipilih', 'besar-besar', 'dibagi', 'konsep', 'harga', 'pas', 'kantong']"
apa sih guna nya fpi ?! sudah ada nu panser dan gp ansor itu sudah cukup bubarkanfpi mereka suka melakukan intimidasi dengan alasan-alasan tidak masuk akal . apa kami sebagai wni tidak boleh merasa damai hidup di negeri sendiri ?,negative,"['apa-apa', 'fpi', 'nu', 'panser', 'gp', 'ansor', 'bubarkanfpi', 'suka', 'intimidasi', 'alasanalasan', 'tidak', 'masuk', 'akal', 'apa-apa', 'wni', 'tidak', 'damai', 'hidup', 'negeri']"
ban dalam deli 27.5 x 1.75 per 2.125,neutral,"['ban', 'deli']"
saya mau marah saja sama indosat .,negative,"['marah', 'indosat']"
kata nya indosat cari tapi enggak care sama sekali ke pelanggan . marah nih marah,negative,"['kata-kata', 'indosat', 'cari', 'enggak', 'care', 'pelanggan', 'marah', 'marah']"
rm makan sunda dengan konsep jadoel . memakai piring dan gelas dari kaleng . menu nya banyak dan rasanya lumayan . hari libur penuh susah parkir .,positive,"['rm', 'makan', 'sunda', 'konsep', 'jadoel', 'memakai', 'piring', 'gelas', 'kaleng', 'menu', 'lumayan', 'libur', 'penuh', 'susah', 'parkir']"
bakso malang karapitan memberikan kebebasan pilihan kombinasi menu dan bumbu sesuai selera masing-masing pengunjung termasuk volume hidangan yang bisa disesuaikan dengan minat masing-masing . aroma dan rasa kuah nya sungguh mengundang selera .,positive,"['bakso', 'malang', 'karapitan', 'kebebasan', 'pilihan', 'kombinasi', 'menu', 'bumbu', 'sesuai', 'selera', 'masingmasing', 'pengunjung', 'volume', 'hidangan', 'disesuaikan', 'minat', 'masingmasing', 'aroma', 'kuah', 'sungguh', 'mengundang', 'selera']"
"oke bos , walau handphone tiba-tiba ngehank sendiri selama sehari",negative,"['oke', 'bos', 'handphone', 'tibatiba', 'ngehank', 'sehari']"
"sebenarnya rizik cabul syaiton dan kau adalah iblis pembantu dari sirizik itu , kalian kerja nya jual agama untuk dapat duit , pakai politik mengotori agama dengan pakaian daster putih , nanti api neraka yang jemput kalian !",negative,"['rizik', 'cabul', 'syaiton', 'kau', 'iblis', 'pembantu', 'sirizik', 'kerja', 'jual', 'agama', 'duit', 'pakai', 'politik', 'mengotori', 'agama', 'pakaian', 'daster', 'putih', 'api', 'neraka', 'jemput']"
"bandung gudang nya tempat makan , yang unik juga banyak . tapi buat saya , rumah makan ini tidak hanya unik , tapi rasa makanan nya yang enak dan nikmat ! sebagai penikmat kuliner yang lagi cari masakan rumah , berasa seperti kembali ke selera asal . selera masakan ibu . menu ayam kampung nya , gurame goreng nya , sayur kacang nya juga tumis hotplate kangkung nya cocok di lidah . bravo boemi mitoha .",positive,"['bandung', 'gudang', 'makan', 'unik', 'rumah', 'makan', 'tidak', 'unik', 'makanan', 'enak', 'nikmat', 'penikmat', 'kuliner', 'cari', 'masakan', 'rumah', 'berasa', 'selera', 'selera', 'masakan', 'menu', 'ayam', 'kampung', 'gurame', 'goreng', 'sayur', 'kacang', 'tumis', 'hotplate', 'kangkung', 'cocok', 'lidah', 'bravo', 'boemi', 'mitoha']"
"sekelas kafe harga warung kopi , dessert nya direkomendasikan banget , porsi nya banyak dan murah . cocok buat anak kos di akhir bulan .",positive,"['sekelas', 'kafe', 'harga', 'warung', 'kopi', 'dessert', 'direkomendasikan', 'banget', 'porsi', 'murah', 'cocok', 'anak-anak', 'kos']"
"meski malam minggu hujan deras tetap maksa ingin pergi bareng dengan keluarga sahabat ke lawang wangi , pergilah kami sekitar 9 orang dan termasuk anak aku yang balita baru 4 tahun . setelah sampai dan menunggu sebentar akhirnya kami dapat tempat sambil ter kagum kagum melihat pemandangan luar biasa indah yang sedang guyur hujan jadi terkesan romantis sekali pantas saja yang datang itu pasangan .",positive,"['malam', 'minggu', 'hujan', 'deras', 'maksa', 'pergi', 'bareng', 'keluarga', 'sahabat', 'lawang', 'wangi', 'pergilah', 'orang-orang', 'anak-anak', 'balita', 'tahun-tahun', 'menunggu', 'sebentar', 'ter', 'kagum', 'kagum', 'pemandangan', 'indah', 'guyur', 'hujan', 'terkesan', 'romantis', 'pasangan']"
"tempat nya keren apalagi skywalk nya , makanan nya enak , pelayanan nya memuaskan . rekomendasi banget buat makan malam romantis bareng pasangan tidak ada nyesel nya datang ketempat ini , ayo teman-teman yang mengaku hits datang deh ke sini .",positive,"['keren-keren', 'skywalk', 'makanan', 'enak', 'pelayanan', 'memuaskan', 'rekomendasi', 'banget', 'makan', 'malam', 'romantis', 'bareng', 'pasangan', 'tidak', 'menyesal', 'ketempat', 'ayo', 'temanteman', 'mengaku', 'hits', 'deh']"
"jagoan nya di sini nasi liwet , kami memilih nasi liwet ayam kompliiit dengan tahu , tempe mendoan , sambal , lalap , dan ikan peda mantep bangeeed . untuk porsi nasi besar dihidangkan di castrol cocok buat yang makan nya banyak . kami makan di asep stroberi singaparna , menyenangkan makan di saung bawah karena berbatasan langsung dengan sungai besar kalau tidak salah nama nya sungai ciwulan .",positive,"['jagoan', 'nasi', 'liwet', 'memilih', 'nasi', 'liwet', 'ayam', 'kompliiit', 'tempe', 'mendoan', 'sambal', 'lalap', 'ikan', 'peda', 'mantap', 'bangeeed', 'porsi', 'nasi', 'besar-besar', 'dihidangkan', 'castrol', 'cocok', 'makan', 'makan', 'asep', 'stroberi', 'singaparna', 'menyenangkan', 'makan', 'saung', 'berbatasan', 'langsung', 'sungai', 'besar-besar', 'tidak', 'salah', 'nama-nama', 'sungai', 'ciwulan']"
"beredar pesan untuk tki agar hati-hati bawa tas jangan sampai terbuka , karena china akan hancurkan indonesia lewat tki",negative,"['beredar', 'pesan', 'tki', 'hatihati', 'bawa-bawa', 'tas', 'jangan-jangan', 'terbuka', 'china', 'hancurkan', 'indonesia', 'tki']"
"mencari suasana nostalgia di bandung , tempat ini adalah pilhan yang tepat ! menu makanan didominasi makanan-makanan yang dipengaruhi gaya makanan belanda . favorit saya steak sirloin , walaupun untuk beberapa orang bumbu nya terlalu manis . restoran ini juga memiliki toko roti dengan pilihan roti bergaya zaman dahulu .",positive,"['mencari', 'suasana', 'nostalgia', 'bandung', 'pilhan', 'menu', 'makanan', 'didominasi', 'makananmakanan', 'dipengaruhi', 'gaya', 'makanan', 'belanda', 'favorit', 'steak', 'sirloin', 'orang-orang', 'bumbu', 'manis', 'restoran', 'memiliki', 'toko', 'roti', 'pilihan', 'roti', 'bergaya', 'zaman']"
"di kfc makanan favorit saya adalah ayam goreng yang biasa bukan yang renyah seperti kebanyakan orang , bumbu nya begitu meresap hingga ke dalam daging ayam , tidak pernah bosan makan di sini .",positive,"['kfc', 'makanan', 'favorit', 'ayam', 'goreng', 'bukan', 'renyah', 'kebanyakan', 'orang-orang', 'bumbu', 'meresap', 'daging', 'ayam', 'tidak', 'bosan', 'makan']"
"minuman nya enak , terutama kopi nya . variasi cukup banyak . nikmat nya minum kopi ditemani cuaca hujan ringan dan pemandangan yang eksotis . server advisor yang datang juga ramah dan membantu mbak diah .",positive,"['minuman', 'enak', 'kopi', 'variasi', 'nikmat', 'minum', 'kopi', 'ditemani', 'cuaca', 'hujan', 'ringan', 'pemandangan', 'eksotis', 'server', 'advisor', 'ramah', 'membantu', 'mbak-mbak', 'diah']"
yang harus diwaspadai itu media yang selalu menggiring opini menyudutkan agama terutama menyudutkan agama islam . bahaya laten itu pki . titik,negative,"['diwaspadai', 'media', 'menggiring', 'opini', 'menyudutkan', 'agama', 'menyudutkan', 'agama', 'islam', 'bahaya', 'laten', 'pki', 'titik']"
jokowi meminta masyarakat memanfaatkan libur nasional untuk menggunakan hak pilih .,neutral,"['jokowi', 'masyarakat', 'memanfaatkan', 'libur', 'nasional', 'hak', 'pilih']"
"hai , kamu berubah ! aku benci kamu ! dulu kamu tidak ngaco begini , dulu kamu itu idaman aku . sekarang ? aku tidak sudi ! aku bete !",negative,"['hai', 'berubah', 'benci', 'tidak', 'mengaco', 'idaman', 'tidak', 'sudi', 'bete']"
"anies baswedan itu goblok tapi karena mayoritas warga jakarta sudah memilih orang goblok untuk jadi gue jakarta maka dinikmati saja goblok nya , hahaha",negative,"['anies', 'baswedan', 'goblok', 'mayoritas', 'warga', 'jakarta', 'memilih', 'orang-orang', 'goblok', 'gue', 'jakarta', 'dinikmati', 'goblok', 'hahaha']"
jaksa enggan tanggapi soal jumlah uang diterima setya novanto,neutral,"['jaksa', 'enggan', 'tanggapi', 'uang', 'diterima', 'setya', 'novanto']"
"dari banyak nya restoran sunda si bandung , menurut saya ciganea salah satu favorit saya . saya suka karena ayam nya khas , digoreng nya tidak terlalu kering . lalu sambal nya pun tidak kalah enak . menu yang lain pun enak . tempat nya seperti rumah , tidak terlalu besar tapi cukuplah , dan juga bersih . pelayanan nya cukup cepat , harga nya juga tidak terlalu mahal .",positive,"['restoran', 'sunda', 'bandung', 'ciganea', 'salah', 'favorit', 'suka', 'ayam', 'khas', 'digoreng', 'tidak', 'kering', 'sambal', 'tidak', 'kalah', 'enak', 'menu', 'enak', 'rumah', 'tidak', 'besar-besar', 'bersih', 'pelayanan', 'cepat', 'harga', 'tidak', 'mahal']"
telkomsel saya marah karena lamban sekali penanganan dari pelayanan pelanggan,negative,"['telkomsel', 'marah', 'lamban', 'penanganan', 'pelayanan', 'pelanggan']"
ternyata jokowi kayak cebong baru retas,negative,"['jokowi', 'kayak', 'cebong', 'retas']"
"rumah makan ini menyediakan beragam makanan yang bisa kita langsung pilih . diantara nya yaitu sate paru , sate bakso , perkedel kentang , tahu goreng , aneka seafood goreng dan bakar , ayam goreng sambel hijau , dll. di kasir , kita akan diberi pilihan untuk menghangatkan makanan tersebut atau langsung disantap . di meja , kita disuguhkan gratis segelas teh tawar . sambal dan lalapan nya bisa kita ambil sebanyak yang kita inginkan .",positive,"['rumah', 'makan', 'menyediakan', 'beragam', 'makanan', 'langsung', 'pilih', 'sate', 'paru', 'sate', 'bakso', 'perkedel', 'kentang', 'goreng', 'aneka', 'seafood', 'goreng', 'bakar', 'ayam', 'goreng', 'sambel', 'hijau', 'dll', 'kasir', 'pilihan', 'menghangatkan', 'makanan', 'langsung', 'disantap', 'meja', 'disuguhkan', 'gratis', 'segelas', 'teh', 'tawar', 'sambal', 'lalapan', 'ambil']"
"rezim gila ! negara terlalu mengharapkan piutang jadi bahan pokok pada naik , listrik mahal bbm mahal . muak kami dengan semua ini !",negative,"['rezim', 'gila', 'negara', 'mengharapkan', 'piutang', 'bahan', 'pokok', 'listrik', 'mahal', 'bbm', 'mahal', 'muak']"
"tempat nya bagus tapi sayang toilet nya kurang memadai , lokasi strategis harga tiket masuk pun murah dan tiket masuk bisa ditukarkan dengan aqua atau bibit tanaman",positive,"['bagus', 'sayang', 'toilet', 'memadai', 'lokasi', 'strategis', 'harga', 'tiket', 'masuk', 'murah', 'tiket', 'masuk', 'ditukarkan', 'aqua', 'bibit', 'tanaman']"
kok remaja di samarinda ceking-ceking semua ? apa kurang gizi ? apa gimana gitu ? terus doyan pakai baju gombrong lagi . aduh . sekali gua bentak dah ciut nyali nya ? samarinda samarinda perkembangan sangat lambat dan banyak ormas-ormas kagak jelas,negative,"['remaja', 'samarinda', 'cekingceking', 'apa-apa', 'gizi', 'apa-apa', 'doyan', 'pakai', 'baju', 'gombrong', 'aduh', 'gua', 'bentak', 'deh', 'ciut', 'nyali', 'samarinda', 'samarinda', 'perkembangan', 'lambat', 'ormasormas', 'kagak', 'jelas-jelas']"
"salah satu tempat makan dengan suasana alam yang lumayan bagus . rasa makanan juga enak walaupun harga nya di atas rata-rata . tempat makan menyerupai rumah-rumah kayu di pedesaan , sangat tradisional . selain tempat makan , di sini juga menyediakan villa untuk menginap , suasana malam pasti sangat bagus .",positive,"['salah', 'makan', 'suasana', 'alam', 'lumayan', 'bagus', 'makanan', 'enak', 'harga', 'ratarata', 'makan', 'menyerupai', 'rumahrumah', 'kayu', 'pedesaan', 'tradisional', 'makan', 'menyediakan', 'villa', 'menginap', 'suasana', 'malam', 'bagus']"
"lokasi resto ini cukup jauh dari bandung , melewati lembang . tapi cukup terbayar juga kelelahan menuju resto ini setelah sampai di lokasi yang sejuk dan indah pemandangan nya . makanan yang disajikan berupa menu makanan barat yaitu steak dan ada juga menu indonesia seperti sop buntut . steak nya enak tapi cukup mahal juga harga nya . cocok untuk santai dengan keluarga .",positive,"['lokasi', 'resto', 'bandung', 'melewati', 'lembang', 'terbayar', 'kelelahan', 'resto', 'lokasi', 'sejuk', 'indah', 'pemandangan', 'makanan', 'disajikan', 'menu', 'makanan', 'barat', 'steak', 'menu', 'indonesia', 'sop', 'buntut', 'steak', 'enak', 'mahal', 'harga', 'cocok', 'santai', 'keluarga']"
