,label,tweet
2163,fear,"['rokok', 'candu', 'berhenti', 'berhenti', 'kesadaran', 'penuh', 'sulit', 'mudah', 'mencegah', 'si', 'calon', 'perokok', 'menasehati', 'si', 'keras', 'kepala', 'terlanjur', 'memuja', 'menghamba', 'asap', 'rokok']"
2164,happy,"['amin', 'mokasih', 'yo', 'selamat', 'ulang', 'tahun', 'da', 'ade', 'sukses']"
2165,anger,"['gitasav', 'bicara', 'sexual', 'harment', 'balas', 'dm', 'helmi', 'she', 'rude']"
2166,happy,"['minggu', 'juli', 'anak', 'gunung', 'krakatau', 'berjalan', 'berlarilah', 'secepat', 'bermimpi', 'tingginya', 'hidup', 'perjalanan', 'jadikan', 'perjalanan', 'semenarik', 'cerita', 'tua']"
2167,happy,"['ngumpulin', 'uang', 'main', 'diwartel', 'telepon', 'boneka', 'poci', 'bahasa', 'inggris', 'indonesiamitosnya', 'disamperin']"
2168,anger,"['jalan', 'jatibaru', 'polisi', 'gertak', 'gubernur', 'emangny', 'polisi', 'pmbhasan', 'berpolitik', 'pengaturan', 'wilayah', 'hak', 'gubernur', 'tn', 'abang', 'turun', 'temurun', 'pelik', 'kesabaran',  ,  ]"
2169,fear,"['dlem', 'kamar', 'suruh', 'pacarku', 'bawa', 'tmennya', 'berurusan', 'ghaib', 'tuh', 'dlem', 'kamar', 'dengar', 'cinta', 'teriak', 'tertawa', 'kunti', 'mengerang', 'keras', 'sejaman']"
2170,sadness,"['oh', 'iya', 'ngelahirin', 'anak', 'cewek', 'tahun', 'setahun', 'kasih', 'kenikmatan', 'ujian', 'si', 'makmak', 'berat', 'tinggal', 'suaminya', 'meninggal', 'singel', 'parent']"
2171,anger,"['salah', 'via', 'valen', 'tersinggung', 'diumbar', 'suka', 'suka', 'selo', 'bodo', 'suka', 'suka', 'chat', 'driver', 'ojol', 'sopan', 'entitled', 'ngamuk', 'wkwk']"
2172,fear,"['tuh', 'jalan', 'diklaksonin', 'wkwkwkwk', 'pas', 'ditempat', 'sepi', 'kesenggol', 'tunggu', 'allah', 'sumpah', 'seram', 'mukanya', 'pertigaan', 'tuh', 'kesenggol', 'belok', 'kiri', 'nyenggol', 'belok', 'kanan', 'teriak', 'orangnya']"
2173,love,"['cinta', 'dd', 'chuchu', 'tungguin', 'videonya', 'ditambah', 'si', 'dundun', 'kucing', 'cinta']"
2174,anger,"[ ,  , 'suara', 'tahun', 'harap', 'suara', 'dewan', 'mendukung', 'pembubaran', 'kpk', 'bubarkan', 'dpr']"
2175,sadness,"['fokus', 'kehidupan', 'in', 'the', 'end', 'memiliki', 'kekasih', 'menyalahan', 'titik', 'hidup', 'cewek', 'never', 'ever', 'say']"
2176,love,"['sayang', 'gga', 'dda', 'gantiin', 'milik', 'sayang', 'sayang', 'sma', 'dibandingin', 'rsa', 'sayang', 'cowok']"
2177,fear,"['iseng', 'iseng', 'ngetes', 'perangkat', 'elektromagnetik', 'dirumah', 'radiasi', 'komputer', 'laptop', 'tv', 'hp', 'tinggi', 'mendadak', 'parno', 'bahaya', 'radiasi', 'gimana']"
2178,happy,"['digombali', 'murid', 'cantik', 'og', 'bu', 'salting', 'eumph', 'cantik', 'emph', 'dibilang', 'muda', 'speechless']"
2179,anger,"['atuh', 'kristen', 'jahat', 'mah', 'mampus', 'mah', 'neraka', 'am', 'laki', 'penipuan', 'korup', 'bangga', 'najisin', 'sialan', 'nikah', 'duda', 'tajir', 'mapan', 'undang', 'catat', 'liat', 'dendem', 'sepupu', 'iblis', 'cln', 'penghuni', 'neraka']"
2180,anger,"['baca', 'dm', 'scroll', 'message', 'tanggal', 'juli', 'kirim', 'bukti', 'resi', 'pengembalian', 'ongkir', 'tolonh', 'sistemnya', 'perbaiki', 'terusan', 'kasih', 'data', 'lengkap']"
2181,sadness,"['perpus', 'uin', 'ngantuk', 'barangkali', 'tim', 'sorak', 'sorak', 'ngajarin', 'bikin', 'kerangka', 'teori', 'ditinggalin', 'hehe']"
2182,love,"['tersenyum', 'tertawa', 'tantangan', 'senyum', 'tertawa', 'lepas', 'sulit', 'berusaha']"
2183,happy,"['pengennya', 'nangis', 'ngeluarin', 'air', 'pagi', 'pengennya', 'senyum', 'terbawa', 'hati', 'siang', 'siang', 'enteng']"
2184,happy,"['dimanapun', 'selipkan', 'do', 'punggawa', 'super', 'elja', 'happy',  , 'ale']"
2185,happy,"['suka', 'twitter', 'soalny', 'perempuan', 'ji', 'temanku', 'biar', 'mengomel', 'tablengker', 'ndada', 'bahayanya', 'bahas', 'monsteration', 'bebas', 'bahas', 'puasa', 'bebas', 'update', 'status', 'streskan', 'monsteration', 'pi', 'blok', 'cowok', 'mengupdate']"
2186,anger,"[ , 'mak', 'lampir', 'dibully', 'memberantas', 'nyamuk', 'tuntas', 'gagal', 'menyelamatkan', 'sang', 'penguasa', 'tampil', 'olah', 'gicu', 'ah']"
2187,happy,"['barusan', 'telponan', 'teman', 'sd', 'happy', 'kasih', 'kesempatan', 'lakuin', 'nget', 'nget']"
2188,happy,"['order', 'dress', 'posting', 'manapun', 'akun', 'shopee', 'diliburin', 'order', 'via', 'dm', 'ig', 'pribadi', 'terharu']"
2189,happy,"['pasang', 'rautan', 'pensil', 'cerminnya', 'sepatu', 'ngintipin', 'celana', 'teman', 'sekolah', 'cewek']"
2190,happy,"[ , 'salah', 'joget', 'minum', 'minum', 'cantik', 'kecuali', 'clubbing', 'gendong', 'anaknya', 'dirumah', 'urus', 'anak', 'suami', 'me', 'time', 'is', 'fine']"
2191,sadness,"['kawan', 'mengeluh', 'disuruh', 'bapaknya', 'biaya', 'disiapkan', 'kutanya', 'bapakmu', 'ngangkat', 'anak', 'si', 'kawan', 'nyengir']"
2192,anger,"['twitter',  , 'ribu', 'si', 'no', 'resi', 'ditny', 'berulangkali', 'alamat', 'paket', 'struk', 'beda', 'input', 'pas', 'tracking', 'alias', 'paket', 'nyasar']"
2193,anger,"['kesal', 'sekesel', 'keselnya', 'kasis', 'via', 'vallen', 'berani', 'speak', 'up', 'dihujat', 'menghujat', 'perempuan', 'sedih', 'cewek', 'suruh', 'si', 'via', 'vallen', 'diam', 'pelecehan', 'dilaporin', 'polisi']"
2194,sadness,"['suka', 'analisis', 'sikap', 'perilaku', 'mudah', 'ilfeel', 'sesuai', 'penilaianku', 'suka', 'lupa', 'diriku', 'sikapnya', 'ilfeel', 'in']"
2195,sadness,"['merasakan', 'disaat', 'jalan', 'instagram', 'story', 'diam', 'merenungi', 'semester', 'pendek', 'wkwk']"
2196,happy,"['iqra', 'bacalah', 'bacalah', 'kalimat', 'asik', 'eh', 'separagraf', 'keasikan', 'bab', 'buku']"
2197,happy,"['antri', 'bank', 'situasyen', 'mbak', 'nomor', 'antrian', 'buk', 'ambil', 'nomor', 'antrian', 'biar', 'cepat', 'dalamhati', 'rejeki', 'anak']"
2198,happy,"['izin', 'berbincang', 'beliau', 'menjawabnya', 'senyum', 'cerah', 'berwibawa', 'iya', 'mbak', 'gimana', 'coba', 'cerita', 'drngan', 'ramah', 'temanku', 'bercerita', 'lebar', 'tiket', 'jadwal', 'uas', 'reschedule']"
2199,sadness,"['raacha', 'bm', 'tomyam', 'tbtb', 'masnya', 'nyiapin', 'meja', 'bilang', 'mukanya', 'kaya', 'asing', 'kesini', 'wkwkwk', 'mas']"
2200,anger,"['tolong', 'gub', 'wagub',  ,  , 'maluin', 'umatnya']"
2201,fear,"['rlt', 'saran', 'akukan', 'pesan', 'sepatu', 'po', 'datengnya', 'seminggu', 'minggu', 'sebulan', 'sepatunya', 'yaa', 'bayar', 'cumakan', 'sepatunya', 'pakai', 'enaknya', 'gimana', 'penjual', 'pesan', 'takut', 'sepatunya']"
2202,anger,"['ceritain', 'apapun', 'ttglo', 'buka', 'aib', 'iri', 'kayak', 'so', 'focusing', 'on', 'your', 'path', 'biarin', 'anjing', 'mengonggong', 'haters', 'mengonggong']"
2203,love,"['mencintaimu', 'perubahan', 'cinta', 'perjanjian', 'mencintai', 'dirimu', 'dirimu', 'namanya', 'cinta']"
2204,love,"['style', 'kuliah', 'doyoung', 'kek', 'gini', 'simple', 'gaya', 'bikin', 'jatuh', 'cinta', 'pokoknya', 'doyoung', 'cocok', 'gaya', 'anak', 'ekonomi', 'prody', 'sastra', 'inggris', 'ngejemput', 'selesai', 'kuliah']"
2205,love,"[ , 'mengendarai', 'mobilnya', 'arah', 'lobby', 'berhenti', 'kekasihnya', 'menantinya', 'mobil', 'merangkul', 'pundak', 'kekasihnya', 'ayo', 'sayang', 'membuka', 'pintu', 'mobil', 'kekasihnya']"
2206,anger,"['please', 'help', 'leave', 'grup', 'isinya', 'teman', 'deket', 'kampus', 'deket', 'im', 'faking', 'it', 'they', 're', 'so', 'toxic', 'niru', 'kulakukan']"
2207,sadness,"['terbege', 'alarm', 'jam', 'kamar', 'bangunin', 'teman', 'eh', 'temennya', 'bangun', 'kamar', 'eh', 'tidur', 'bangun', 'pas', 'adzan', 'subuh', 'sahur', 'oke', 'syap']"
2208,fear,"['sadarlah', 'sekian', 'manusia', 'diciptakan', 'allaah', 'swt', 'berlindung', 'allaah', 'swt', 'godaan', 'setan', 'terkutuk']"
2209,sadness,"['salah', 'teman', 'benarnya', 'zaman', 'butuh', 'kecuali', 'kenal', 'kadang', 'kenalnya', 'hahaha']"
2210,love,"['mnm', 'air', 'putih', 'malam', 'ma', 'tambahkn', 'garam', 'tensi', 'mama', 'abs', 'tuh', 'istrahat', 'lh', 'besok', 'pagi', 'mama', 'check', 'up', 'dokter', 'pst', 'diagnosa', 'pengobatanny', 'get well soon', 'sayang']"
2211,fear,"['gapaham', 'ditempat', 'umum', 'kaya', 'takut', 'cowok', 'cowok', 'deketin', 'basa', 'basi', 'menyapa', 'bilang', 'aing', 'degdegan', 'mati', 'allah']"
2212,happy,"['menyadari', 'kekuatan', 'emak', 'mendoakan', 'anaknya', 'salah', 'anaknya', 'diranah', 'kesehatan', 'doa', 'manjur', 'beliau', 'keterima', 'ekonomi', 'meninggalkan', 'poltekkes', 'bekos', 'gabetah', 'for', 'some', 'reasons']"
2213,sadness,"['berita', 'pendeta', 'ngebunuh', 'anak', 'angkatnya', 'salah', 'korban', 'kondisi', 'hamil', 'dibunuh', 'diperkosa', 'miris']"
2214,love,"['dicintai', 'rezeki', 'dicintai', 'cintai', 'rezeki', 'terindah', 'cinta', 'insan', 'itupun', 'membahagiakan', 'pastinya', 'cinta', 'pencipta', 'insan']"
2215,sadness,"['merelakan', 'terlepas', 'keikhlasan', 'tersenyum', 'melihatmu', 'menyakitkan', 'ku', 'melihatmu']"
2216,love,"['hidup', 'dedikasikan', 'peruntukkan', 'contoh', 'rela', 'mengubur', 'mimpi', 'memperjuangkan', 'cita', 'cita', 'merasakan', 'sulitnya', 'hidup', 'lalui']"
2217,happy,"['gini', 'siluman', 'bukber', 'fotonya', 'kaga', 'sono', 'ditungguin', 'diliatin', 'antre', 'anteng', 'bicara', 'tertawa', 'terbahak-bahak', 'pertemanan', 'jastip', 'terbhaiqq']"
2218,happy,"['tertawa', 'habis', 'habis', 'lomba', 'balap', 'karung', 'balap', 'kelereng', 'balap', 'makan', 'kerupuk', 'balap', 'tusuk', 'balon', 'putar', 'putar']"
2219,love,"['episode', 'sayang', 'trainee', 'kek', 'ngeharep', 'debut', 'lolos', 'now', 'feel', 'like', 'they', 'all', 'deserve', 'that']"
2220,love,"['meruntuhkan', 'egoku', 'mudah', 'kasih', 'lembut', 'pecahkan', 'kerasnya', 'hatiku', 'beruntungnya', 'dimiliki']"
2221,love,"[ , 'jago', 'masak', 'teman', 'suka', 'masakan', 'mama', 'wkwk', 'pengertian', 'curhat', 'tuh', 'mama', 'pekaa', 'bgtt', 'anaknya', 'ngekang', 'jarang', 'marahin', 'adik', 'cowok', 'dimarahin', 'wkwk', 'sayang']"
2222,anger,"['tutup', 'matalah', 'pejabat', 'pintar', 'etika', 'kabinet', 'main', 'nyerang', 'berani', 'berani', 'etika', 'dimana', 'kabinet', 'gundul']"
2223,love,['sayang']
2224,fear,"['askmf', 'keterima', 'um', 'undip', 'pas', 'regist', 'online', 'gbs', 'login', 'gini', 'teman', 'ku', 'login', 'takut']"
2225,fear,"['iya', 'lulus', 'begituan', 'ngeri', 'kimia', 'fisika', 'matematika']"
2226,happy,"['beautiful', 'summer', 'in', 'bandung']"
2227,anger,"['temu', 'teman', 'buka', 'bisnis', 'nyontek', 'ijin', 'plagiat', 'masio', 'gaisok', 'gambar', 'blas', 'ngerti', 'susahnya', 'cari', 'ide', 'desain', 'bayar', 'mahal', 'laah', 'diaa', 'seenak', 'jidatnya', 'nyontek']"
2228,anger,"['ganteng', 'ih', 'kesal', 'liatnya', 'ekspresi', 'dingin', 'bawaan', 'karakter', 'drama', 'but', 'helloo', 'we', 're', 'in', 'real', 'life', 'presscon', 'profesional', 'nunjukin', 'karakter', 'drama', 'salah', 'lapak', 'kasihan', 'seohyun', 'poor', 'my', 'baby']"
2229,fear,"['terlepas', 'agama', 'oplas', 'zonknya', 'hasilnya', 'kdang', 'bagus', 'natural', 'cocok', 'wajah', 'dioplas', 'takut', 'menyesal', 'jatohnya', 'kecanduan', 'ngerombak', 'plastic', 'monster']"
2230,fear,"['asik', 'bicara', 'teman', 'teman', 'sma', 'terbersit', 'pikiran', 'gimana', 'alam', 'kubur', 'teman', 'temanku', 'fana', 'seram', 'pikiranku']"
2231,anger,"['niat', 'bikin', 'akun', 'gaib', 'memaki', 'memarahi', 'marah', 'akun', 'gaib']"
2232,anger,"['tipe', 'kepala', 'dikeluarin', 'nd', 'koar', 'koar', 'social', 'media', 'nd', 'tere', 'liye', 'mario', 'teguh', 'mengeluarkan', 'bijak', 'nd', 'menginspirasi', 'terpuruk', 'bahagia', 'but', 'actually', 'pen', 'koar', 'koar']"
2233,love,"['cinta', 'sejati', 'cinta', 'mengutamakan', 'pelukan', 'ciuman', 'pertemuan', 'cinta', 'sejati', 'mengutamakan', 'pengabdian', 'kasih', 'sayang', 'perhatian']"
2234,sadness,"['ai', 'move', 'to', 'thamrin', 'yekan', 'bosan', 'tanabang', 'baju', 'perasaan', 'eh', 'thamrin', 'basement', 'isi', 'batik']"
2235,sadness,"['sepi', 'kondisi', 'lupa', 'lupa', 'tuhan', 'bersamamu']"
2236,fear,"['belajar', 'kuat', 'mudah', 'halangan']"
2237,sadness,"['organisasi', 'hambatan', 'pulang', 'terlambat', 'kerumah', 'lantas', 'kabarnya', 'tugas', 'kuliah', 'mengenal', 'waktu', 'kesana', 'kesini', 'contoh', 'tugas', 'mengeluh', 'mengkambing', 'hitamkan', 'organisasi', 'kuliah', 'seenak', 'ftv']"
2238,fear,"['ceritahariini', 'barusan', 'ketiduran', 'bentar', 'mimpi', 'seram', 'ceritanya', 'camp', 'organisasi', 'sma', 'salah', 'perkemahan', 'anehnya', 'related', 'kehidupan', 'disitu', 'ramai', 'main', 'volly', 'bareng', 'volly']"
2239,anger,"['ngomongnya', 'ayo', 'sampek', 'windu', 'giliran', 'chat', 'balas', 'telepon', 'reject', 'diajak', 'ketemuan', 'bilang', 'sibuk', 'pokoknya', 'deh', 'jutaan', 'alasan', 'kerbaushit', 'ngindarin', 'bilang', 'clic']"
2240,love,"['sayang', 'berjuang', 'menunggu', 'mu', 'menjemputmu', 'pulang', 'sayang', 'hati', 'ku', 'genggam', 'pergi', 'menunggu']"
2241,anger,"['bagus', 'tindakan', 'hebat', 'sebentar', 'tunjangan', 'hakim', 'jaksa', 'pensiunan', 'wiraswasta', 'silahkan', 'gigit', 'jari', 'hamburkan', 'utang', 'duit', 'to', 'cari', 'dukungan', 'jokowi', 'tunjangan', 'kinerja', 'tni', 'polri', 'persen', 'cair', 'juli']"
2242,happy,"['penyelamat', 'lapar', 'pop', 'mie', 'sob', 'enaknya', 'bikin', 'nagih', 'bikin', 'baper', 'nyetok', 'pop', 'mie', 'biar', 'serunya']"
2243,happy,"['ngapain', 'ramai', 'mikir', 'cari', 'baju', 'lebaran', 'mah', 'pakai', 'baju', 'lebaran', 'pakai', 'baju', 'sempitan', 'ngap']"
2244,fear,"[ , 'isi', 'medsosku', 'from', 'time', 'to', 'time', 'catatan', 'apapun', 'risikonya', 'tanggung', 'tukar',  , 'pword', 'pembajakan', 'malas']"
2245,sadness,"['lokasinya', 'tengah', 'segara', 'anakan', 'tertutup', 'mangrove', 'siang', 'sekolahnya', 'kerendem', 'air', 'laut', 'anak', 'anak', 'sekolah', 'pulang', 'copot', 'sepatu', 'miris', 'ngeliatnya', 'nampar', 'pribadi']"
2246,anger,"['twt', 'tolong', 'coba', 'tatar', 'biar', 'sopan', 'santun', 'songong', 'ajar']"
2247,sadness,"['kesempatan', 'meninggalkannya', 'persis', 'kesempatan']"
2248,anger,"['pacaran', 'diputusin', 'istiqomah', 'konon', 'hijrah', 'takut', 'nereka', 'pisah', 'besoknya', 'pasang', 'foto', 'gandengan', 'cewek', 'semoga', 'tempatnya', 'neraka']"
2249,happy,"['allah', 'terbaik', 'sesuai', 'allah', 'kasih', 'bersedih', 'lapangkan', 'dada', 'ikhlaskan', 'hati']"
2250,sadness,"['ngatain', 'perempuan', 'memutus', 'rantai', 'julit', 'susah', 'owislah', 'ibarate', 'sego', 'uwis', 'dadi', 'bubur', 'flying', 'money', 'money']"
2251,anger,"['oke', 'pengagum',  , 'respek']"
2252,fear,"['sehari', 'dirumah', 'dengerin', 'lagu', 'pakai', 'speaker', 'eh', 'tbtb', 'mati', 'dipakai', 'charge', 'tandanya', 'seram', 'deh', 'abistu', 'keinget', 'film', 'sabrina', 'bilang', 'gini']"
2253,fear,"['liat', 'vlive', 'kemarin', 'do', 'megang', 'hp', 'jae', 'jae', 'megang', 'hp', 'do', 'seram', 'screennya', 'locked', 'buka', 'lock', 'hp', 'pakai', 'fingerprint', 'seram']"
2254,anger,"[ ,  , 'bahas', 'bpip', 'ko', 'nyasar', 'hati', 'bpip', 'bubarin', 'ormas', 'sejalan', 'ame', 'rombongan', 'nye', 'paham', 'coba', 'jelasin']"
2255,love,"['bumbu', 'kasih', 'sayang', 'masak', 'menu', 'favorit', 'mu', 'semur', 'lidah', 'sapi', 'badranaya', 'dihidangkan', 'untukmu', 'duhai', 'pujaan', 'hati']"
2256,sadness,"['gewla', 'froze', 'her', 'eggs', 'before', 'marrying', 'huhu', 'nikah', 'si', 'mbaknya', 'anaknya', 'calon', 'suami', 'huhu']"
2257,anger,"['cerita', 'unik', 'provide', 'pesan', 'kasih', 'special', 'service', 'deket', 'bayar', 'ongkir', 'giliran', 'ongkir', 'gratis', 'pesennya', 'semena', 'mena', 'bolak', 'around', 'pesan', 'orgnya', 'divisi']"
2258,anger,"['sekian', 'thread', 'baca', 'thread', 'aneh', 'penulisan', 'sumpah', 'aneh', 'ngatain', 'lebay', 'bikin', 'thread', 'aduh', 'jago', 'nulis', 'tulisan', 'seberantakan', 'thread', 'mbaknya']"
2259,sadness,"['me', 'manage', 'waktu', 'memfilter', 'prioritas', 'management', 'waktu', 'oke', 'hidup']"
2260,happy,"['selamat', 'malam', 'semoga', 'dijadikan', 'pelajaran', 'besok', 'kesalahan', 'semangat', 'tuhan', 'sayang']"
2261,happy,"[ , 'last', 'but', 'not', 'least', 'bersyukur']"
2262,sadness,"['untungnya', 'tua', 'sayang', 'menyadarkan', 'patah', 'hati', 'membuatmu', 'menyelesaikan', 'skripsi', 'hidup', 'berlanjut', 'berharap', 'genggaman', 'pelukan']"
2263,love,"['persahabatan', 'indah', 'salah', 'dukung', 'salah', 'jatuh', 'menertawakan']"
2264,anger,"[ ,  ,  ,  ,  , 'mbak', 'mulut', 'bau', 'dikantorku', 'office', 'boy', 'bahasa', 'inggrisnya', 'mantapp', 'inovasi', 'kemampuan', 'bahasa']"
2265,happy,"['menggunakn', 'sistem', 'demokrasi', 'bgtulah', 'jlnnya', 'pemerintah', 'sll', 'berupaya', 'mjd', 'dn', 'baikk', 'teruss', 'ksejahteraan']"
2266,happy,"['go', 'seung', 'jae', 'song', 'hyeri', 'jadiannya', 'tunggu', 'ending', 'hubungan', 'huhu', 'seung', 'jae', 'munculnya', 'bentaran', 'berhasil', 'merebut', 'atensiku', 'mas', 'choi', 'myeong', 'ho', 'ganteng']"
2267,fear,"['home', 'visit', 'pasien', 'pasiennya', 'meninngal', 'tanda', 'kematian', 'scra', 'medis', 'diperiksa', 'kematian', 'sedeket']"
2268,fear,"['rumah', 'lantai', 'deket', 'tangga', 'kecium', 'bau', 'pandan', 'nyengat', 'disana', 'makanan', 'pandan', 'takut']"
2269,anger,"['aduh', 'mentang', 'cantik', 'nilai', 'kekurangan', 'senaknya', 'sombong', 'mbak', 'cantikmu', 'milik', 'tuhan']"
2270,anger,"['memilih', 'pemimpin', 'ideal', 'islam', 'pemimpin', 'memimpin', 'la', 'nunjuk', 'hidung', 'ndaftar', 'calon', 'udu', 'gemblung', 'arane']"
2271,sadness,"['_sabranglor', 'peneliti', 'riset', 'partai', 'terlibat', 'korupsi', 'moral', 'disetor', 'partai']"
2272,sadness,"['revisi', 'revisi', 'allah', 'mantap', 'diginiin', 'miyah', 'biar', 'pintar', 'biar', 'nggarap', 'cari', 'referensi', 'hohoho']"
2273,anger,"[ ,  , 'good', 'job', 'jadwal', 'kereta', 'arah', 'bogor', 'berantakan', 'jam', 'segini']"
2274,happy,"['senang', 'digodain', 'anak', 'ngebayangin', 'qasidahan', 'syair', 'tweet', 'iklan', 'viral', 'hahaha']"
2275,love,"['cinta', 'cinta', 'tuhan', 'lelah', 'menyayangi', 'mengasihi', 'cinta', 'mulia', 'cinta', 'dimanapun', 'dunia']"
2276,fear,"[ , 'iya', 'sepolos', 'ngelive', 'muncul', 'acara', 'degdegan', 'takut', 'salah', 'netijen', 'abisnya', 'netijen', 'seram', 'ngehujat', 'kasihan', 'dianya', 'soft', 'kejamnya']"
2277,anger,"[ ,  , 'picik', 'meng', 'kait', 'gempa', 'politik', 'sejenisnya', 'membantu', 'silahkan', 'via', 'dompet', 'bantuan', 'nyinyir', 'medsos']"
2278,happy,"['twitter', 'kemarin', 'retweet', 'nge', 'tweet', 'nge', 'tweet', 'not', 'responding', 'excessive', 'use', 'perhaps', 'lol', 'yeay']"
2279,love,"[ , 'heol', 'gemesin', 'parah', 'tuh', 'akrab', 'strmarah', 'or', 'main', 'diapun', 'takut', 'gigit', 'first', 'time', 'met', 'him', 'tandain', 'pipi', 'kaki', 'suka', 'cium', 'pipi', 'kiss', 'me', 'dreamy', 'pwease']"
2280,happy,"['semalam', 'penonton', 'sebelah', 'pas', 'lagu', 'parklife', 'sing', 'along', 'wasweswoswasweswos', 'parklife']"
2281,happy,"['terima', 'kasih', 'teman', 'basis',  , 'bersedia', 'meluangkan', 'panitia', 'semoga', 'allah', 'swt', 'senantiasa', 'rezeki', 'halal', 'berkah', 'amin']"
2282,happy,"['mandi', 'dilanjutkan', 'makan', 'pagi', 'wbs', 'pstw', 'bm', 'ii', 'jelambar', 'wbs', 'total', 'care', 'makan', 'pagi', 'dibantu', 'pjlp', 'menambah', 'energi', 'badan', 'segar', 'sehat', 'stamina', 'terjaga']"
2283,love,"[ , 'naomi', 'sayang', 'cinta', 'terimalah', 'cintaku', 'tulus', 'hati', 'tedalam', 'mencintai']"
2284,love,"['my', 'boy', 'is', 'too', 'handsome', 'really', 'cintaee', 'him', 'si', 'gemesh', 'bawel', 'maunya', 'sayang', 'sekoyah', 'pintar', 'ngerti', 'diajak', 'bicara', 'hihi']"
2285,love,"['eum', 'dewasa', 'pakai', 'mah', 'oh', 'iya', 'budak cinta', 'sabila', 'happy', 'me', 'cintas', 'you']"
2286,happy,"['belajar', 'bilang', 'alhamdulillah', 'dikasih', 'sulit', 'alhamdulillah', 'allah', 'sayang', 'diuji', 'alhamdulillah', 'diingetinnya', 'dunia', 'biar', 'akhirat', 'neraka', 'sedap']"
2287,love,"['untukmu', 'qyaraku', 'jaga', 'bahagia', 'ibumu', 'jaga', 'senyum', 'diwajahnya', 'senyum', 'rindukan', 'sumber', 'bahagia', 'dunianya', 'lasti', 'lakukan', 'untukmu', 'percaya', 'padamu', 'sobat']"
2288,sadness,"['puskesmas', 'antri', 'hamil', 'lansia', 'didahulukan', 'daftar', 'online', 'diutamakan', 'akumah', 'prioritas', 'hatinya']"
2289,sadness,"['oh', 'kirain', 'abisnya', 'melototin', 'layar', 'handphone', 'berharap', 'dibales', 'suka', 'bikin', 'merah', 'merah', 'menahan', 'air']"
2290,anger,"[ ,  , 'kah', 'pancasila', 'milik', 'wni', 'orde', 'berkuasa', 'adakah', 'golongan', 'menolak', 'azaz', 'tunggal', 'pancasila']"
2291,happy,"['waktu', 'bertiga', 'puluh', 'dipilih', 'mendaftar', 'gimana', 'berasa', 'bangga', 'workshop', 'diajar', 'fajar', 'arcana', 'agus', 'noor', 'seno', 'gumira', 'ajidarma', 'foto',  ]"
2292,anger,"[ ,  , 'berhak', 'bicara', 'agama', 'koruptor', 'ketangkep', 'disidang', 'ganti', 'penampilan', 'berjilbab', 'pakai', 'peci', 'pakai', 'baju', 'koko', 'maling', 'mendadak', 'religius']"
2293,anger,"['when', 'sexual', 'harrment', 'hot', 'topoc', 'medsos', 'diawali', 'yucub', 'opini', 'mba', 'gitasav', 'skandal', 'gitasav', 'ramai', 'ampe', 'accoun', 'twitter', 'dideactive', 'mbak', 'via', 'vallen', 'blow', 'up', 'chat', 'sam', 'sam', 'bule', 'sold', 'out', 'thinking', 'bicara']"
2294,anger,"[ , 'asli', 'kemarin', 'saingannya', 'dota', 'puyeng', 'capernya', 'dese', 'pubg', 'ngechat', 'ngirim', 'gambar', 'peringkat', 'keselnya', 'diubun', 'ubun']"
2295,sadness,"['ibumu', 'berusia', 'tahun', 'ulang', 'tahun', 'kue', 'drku', 'dktnya', 'qyara', 'inginnya', 'moment', 'hidupnya', 'betapa', 'hadir', 'menyenangkan', 'hidupnya', 'kulakukan', 'sayang']"
2296,happy,"['lagu', 'persembahkan',  ,  , 'walikota', 'solo', 'fx', 'hadi', 'rudyatmo', 'kota', 'solo', 'dikenal', 'luas', 'berkat', 'lagu', 'solo',  ,  ]"
2297,fear,"['abis', 'parno', 'nyokap', 'bilang', 'coba', 'cek', 'tikusnya', 'mati', 'horor']"
2298,sadness,"[ , 'baca', 'beres', 'skripsi', 'wkwk', 'pas', 'bedah', 'buku', 'catatan', 'juang', 'fix', 'semhas', 'habis', 'libur', 'lebaran', 'huhu', 'waktu']"
2299,anger,"['pelit', 'sihh', 'ta', 'ku', 'karo', 'ta', 'mu', 'bedo', 'yowes', 'pendadaran', 'nek', 'jaluk', 'ta', 'ku', 'yo', 'wenehi', 'didepan', 'pembimbing', 'pahlawan', 'bantuin', 'kenyataan', 'nol', 'astagfirullah', 'aziem', 'sabar']"
2300,sadness,"['mencoba', 'romantis', 'biar', 'dikata', 'ldr', 'motor', 'jam', 'henti', 'kecepatan', 'dahh', 'wkwkwk', 'jam', 'bolakbalik', 'rumah', 'unj', 'istirahat']"
2301,happy,"['apasih', 'bagus', 'tlvnan', 'gery', 'nyolotan', 'mele', 'wkwk', 'heran']"
2302,anger,"['belajarlah', 'ontime', 'mister', 'olala', 'setahun', 'an', 'telat', 'rumah', 'ditegor', 'kitudeui', 'jubras', 'jebris', 'punyan', 'panyun', 'batur', 'mah', 'salah', 'sp', 'sabar', 'kumaha', 'deui']"
